area_code,area,year,population,land_co2,agri_ch4,agri_n2o,agri_co2,production,harvest,yield
4,Algeria,1972,15377.1,,224.282,16.3453,12268.8,13367100.0,13345700.0,1692730.0
4,Algeria,1973,15804.4,,220.212,15.5507,11815.3,10926200.0,12336000.0,1733980.0
4,Algeria,1974,16247.1,,227.927,15.4609,11936.2,11133900.0,11514600.0,1939140.0
4,Algeria,1975,16709.1,,242.091,15.6799,12333.6,15653500.0,12356600.0,2130640.0
4,Algeria,1976,17190.2,,236.458,15.7438,12244.7,13599900.0,13005900.0,1951230.0
4,Algeria,1977,17690.2,,257.634,16.3092,12953.9,9216510.0,11050300.0,1984920.0
4,Algeria,1978,18212.3,,270.609,17.3888,13727.5,10300100.0,10484600.0,1952390.0
4,Algeria,1979,18760.8,,297.53,18.9488,15015.4,11311500.0,11554900.0,2134690.0
4,Algeria,1980,19337.7,,311.422,21.2403,16368.8,14315300.0,12615100.0,2143780.0
4,Algeria,1981,19943.7,,316.207,20.2379,16003.9,12290500.0,11539400.0,2139360.0
4,Algeria,1982,20575.7,,330.251,20.6466,16487.2,10275000.0,10475500.0,2140720.0
4,Algeria,1983,21228.3,,342.829,21.8883,17327.8,9938630.0,9439030.0,2264410.0
4,Algeria,1984,21893.9,,330.554,23.0127,17590.2,11229900.0,11104000.0,2341370.0
4,Algeria,1985,22565.9,,329.549,24.2311,18133.8,17942700.0,13285000.0,2505170.0
4,Algeria,1986,23241.3,,323.043,24.3546,18055.5,16609900.0,12079300.0,2701130.0
4,Algeria,1987,23917.9,,334.134,23.4023,17844.4,15417300.0,11544700.0,2574600.0
4,Algeria,1988,24591.5,,332.208,21.6384,16987.1,11487600.0,8252850.0,2557820.0
4,Algeria,1989,25257.7,,343.237,22.5118,17620.1,15558700.0,11122400.0,2760830.0
4,Algeria,1990,25912.4,1929.24,349.335,23.6181,18220.3,13203900.0,10242300.0,2535450.0
4,Algeria,1991,26554.3,1929.24,334.782,23.1456,17691.5,23309800.0,14350800.0,2856920.0
4,Algeria,1992,27181.1,1929.24,350.09,24.0507,18431.1,22361800.0,14624100.0,3096340.0
4,Algeria,1993,27786.3,1929.24,356.4,24.4908,18772.1,15920300.0,8906830.0,3177390.0
4,Algeria,1994,28362.3,1929.24,342.084,23.0097,17785.2,12922800.0,6574820.0,2990850.0
4,Algeria,1995,28904.3,1929.24,343.157,22.3453,17490.6,18356100.0,10936700.0,3169590.0
4,Algeria,1996,29411.4,1942.87,344.442,22.8617,17766.1,28366600.0,14622400.0,3335520.0
4,Algeria,1997,29886.8,1895.1,344.029,21.8581,17307.4,13530900.0,5794290.0,3296880.0
4,Algeria,1998,30335.7,1902.83,362.803,25.5189,19334.6,21522300.0,13891700.0,3449300.0
4,Algeria,1999,30765.6,1909.46,379.864,24.8858,19447.1,19548900.0,8367380.0,3676080.0
4,Algeria,2000,31183.7,2494.49,380.507,24.2616,19166.6,14310700.0,5505450.0,3927160.0
4,Algeria,2001,31592.2,1037.52,384.986,25.336,19766.1,20428800.0,9992590.0,4086900.0
4,Algeria,2002,31995.0,1054.2,372.361,23.9594,18876.6,19645600.0,8383240.0,4373590.0
4,Algeria,2003,32403.5,1088.71,385.203,25.5353,19842.8,30226200.0,12211000.0,4708580.0
4,Algeria,2004,32831.1,1083.67,402.996,29.9677,22272.7,31224300.0,12838600.0,4982220.0
4,Algeria,2005,33288.4,1190.95,406.024,25.7094,20359.5,31214700.0,10819500.0,4801850.0
4,Algeria,2006,33777.9,-13320.3,415.721,28.0344,21675.8,33904800.0,12099400.0,4932500.0
4,Algeria,2007,34300.1,-13110.1,424.795,28.1514,21870.4,30166500.0,12872600.0,4589560.0
4,Algeria,2008,34860.7,-13200.2,418.092,26.0322,20793.6,25770800.0,8140330.0,4756960.0
4,Algeria,2009,35465.8,-13403.0,443.549,29.9651,23102.4,42720300.0,14141000.0,5415420.0
4,Algeria,2010,36117.6,-13454.6,466.799,31.6043,24380.1,42225600.0,13260300.0,5445060.0
4,Algeria,2011,36819.6,-557.167,481.48,32.1699,24979.2,45655900.0,12372000.0,5959000.0
4,Algeria,2012,37565.8,-68.2258,509.995,35.1001,26832.4,50402200.0,14037200.0,6271280.0
4,Algeria,2013,38338.6,-851.08,525.31,35.2417,27323.1,53891800.0,12916300.0,6629350.0
4,Algeria,2014,39113.3,-753.368,556.168,36.7789,28629.2,46203500.0,11498800.0,7210310.0
4,Algeria,2015,39871.5,-872.157,563.391,37.0297,28929.1,48445100.0,11672700.0,7195600.0
4,Algeria,2016,40606.1,-770.304,558.133,36.5587,28614.6,48246900.0,14286400.0,7253020.0
4,Algeria,2017,41318.1,,551.952,36.3495,28361.4,48832500.0,14802000.0,7419120.0
4,Algeria,2018,42008.1,,,,,,,
4,Algeria,2019,42679.0,,,,,,,
4,Algeria,2020,43333.3,,,,,,,
4,Algeria,2021,43969.3,,,,,,,
4,Algeria,2022,44584.5,,,,,,,
4,Algeria,2023,45178.8,,,,,,,
4,Algeria,2024,45753.0,,,,,,,
4,Algeria,2025,46307.6,,,,,,,
4,Algeria,2026,46843.1,,,,,,,
4,Algeria,2027,47360.0,,,,,,,
4,Algeria,2028,47860.5,,,,,,,
4,Algeria,2029,48347.1,,,,,,,
4,Algeria,2030,48822.0,,545.127,36.5077,28286.3,,,
4,Algeria,2031,49286.3,,,,,,,
4,Algeria,2032,49741.1,,,,,,,
4,Algeria,2033,50188.5,,,,,,,
4,Algeria,2034,50630.9,,,,,,,
4,Algeria,2035,51070.4,,,,,,,
4,Algeria,2036,51507.8,,,,,,,
4,Algeria,2037,51943.7,,,,,,,
4,Algeria,2038,52378.8,,,,,,,
4,Algeria,2039,52813.8,,,,,,,
4,Algeria,2040,53249.0,,,,,,,
4,Algeria,2041,53684.4,,,,,,,
4,Algeria,2042,54119.6,,,,,,,
4,Algeria,2043,54553.5,,,,,,,
4,Algeria,2044,54984.7,,,,,,,
4,Algeria,2045,55411.8,,,,,,,
4,Algeria,2046,55833.9,,,,,,,
4,Algeria,2047,56250.1,,,,,,,
4,Algeria,2048,56657.9,,,,,,,
4,Algeria,2049,57054.2,,,,,,,
4,Algeria,2050,57436.7,,658.044,45.594,34856.8,,,
4,Algeria,2051,57804.2,,,,,,,
4,Algeria,2052,58156.1,,,,,,,
4,Algeria,2053,58491.2,,,,,,,
4,Algeria,2054,58808.3,,,,,,,
4,Algeria,2055,59106.5,,,,,,,
4,Algeria,2056,59385.3,,,,,,,
4,Algeria,2057,59644.9,,,,,,,
4,Algeria,2058,59885.8,,,,,,,
4,Algeria,2059,60109.3,,,,,,,
4,Algeria,2060,60316.2,,,,,,,
4,Algeria,2061,60507.1,,,,,,,
4,Algeria,2062,60682.5,,,,,,,
4,Algeria,2063,60843.9,,,,,,,
4,Algeria,2064,60992.9,,,,,,,
4,Algeria,2065,61131.2,,,,,,,
4,Algeria,2066,61259.5,,,,,,,
4,Algeria,2067,61378.6,,,,,,,
4,Algeria,2068,61489.4,,,,,,,
4,Algeria,2069,61592.9,,,,,,,
4,Algeria,2070,61689.9,,,,,,,
4,Algeria,2071,61781.1,,,,,,,
4,Algeria,2072,61867.1,,,,,,,
4,Algeria,2073,61948.4,,,,,,,
4,Algeria,2074,62025.7,,,,,,,
4,Algeria,2075,62099.5,,,,,,,
4,Algeria,2076,62169.9,,,,,,,
4,Algeria,2077,62237.4,,,,,,,
4,Algeria,2078,62302.1,,,,,,,
4,Algeria,2079,62363.9,,,,,,,
4,Algeria,2080,62422.9,,,,,,,
4,Algeria,2081,62479.0,,,,,,,
4,Algeria,2082,62532.3,,,,,,,
4,Algeria,2083,62582.4,,,,,,,
4,Algeria,2084,62629.0,,,,,,,
4,Algeria,2085,62671.8,,,,,,,
4,Algeria,2086,62710.5,,,,,,,
4,Algeria,2087,62744.7,,,,,,,
4,Algeria,2088,62774.0,,,,,,,
4,Algeria,2089,62797.5,,,,,,,
4,Algeria,2090,62814.6,,,,,,,
4,Algeria,2091,62825.0,,,,,,,
4,Algeria,2092,62828.1,,,,,,,
4,Algeria,2093,62823.8,,,,,,,
4,Algeria,2094,62811.8,,,,,,,
4,Algeria,2095,62791.9,,,,,,,
4,Algeria,2096,62763.5,,,,,,,
4,Algeria,2097,62726.4,,,,,,,
4,Algeria,2098,62680.0,,,,,,,
4,Algeria,2099,62623.5,,,,,,,
4,Algeria,2100,62556.5,,,,,,,
5,American Samoa,1950,18.94,,,,,,,
5,American Samoa,1951,19.296,,,,,,,
5,American Samoa,1952,19.54,,,,,,,
5,American Samoa,1953,19.677,,,,,,,
5,American Samoa,1954,19.729,,,,,,,
5,American Samoa,1955,19.702,,,,,,,
5,American Samoa,1956,19.652,,,,,,,
5,American Samoa,1957,19.598,,,,,,,
5,American Samoa,1958,19.602,,,,,,,
5,American Samoa,1959,19.734,,,,,,,
5,American Samoa,1960,20.013,,,,,,,
5,American Samoa,1961,20.486,,0.2827,0.0073,8.9612,18942.0,14395.0,475570.0
5,American Samoa,1962,21.117,,0.2578,0.0068,8.2638,20161.0,14551.0,478788.0
5,American Samoa,1963,21.882,,0.349,0.0085,10.7713,21640.0,14432.0,487672.0
5,American Samoa,1964,22.698,,0.4438,0.01,13.3903,20280.0,11455.0,501978.0
5,American Samoa,1965,23.52,,0.4797,0.0105,14.3198,19102.0,11246.0,459195.0
5,American Samoa,1966,24.321,,0.4585,0.0098,13.63,19717.0,11388.0,457126.0
5,American Samoa,1967,25.116,,0.3396,0.0076,10.2105,21001.0,11504.0,473642.0
5,American Samoa,1968,25.885,,0.3135,0.0068,9.3366,21165.0,11645.0,471376.0
5,American Samoa,1969,26.614,,0.3249,0.007,9.7019,22620.0,11637.0,508569.0
5,American Samoa,1970,27.292,,0.3248,0.007,9.7015,21232.0,12299.0,477465.0
5,American Samoa,1971,27.916,,0.3203,0.0068,9.5246,19947.0,11361.0,495840.0
5,American Samoa,1972,28.492,,0.3186,0.0068,9.4578,19701.0,11313.0,479979.0
5,American Samoa,1973,29.014,,0.3194,0.0068,9.4832,19567.0,10873.0,473523.0
5,American Samoa,1974,29.488,,0.3216,0.0068,9.4914,18467.0,10561.0,448846.0
5,American Samoa,1975,29.932,,0.3236,0.0068,9.5177,18166.0,10411.0,443752.0
5,American Samoa,1976,30.321,,0.3252,0.0066,9.5317,17329.0,10161.0,448730.0
5,American Samoa,1977,30.689,,0.3342,0.0069,9.8288,16946.0,9850.0,438297.0
5,American Samoa,1978,31.102,,0.3308,0.0066,9.6427,15962.0,9534.0,410486.0
5,American Samoa,1979,31.673,,0.3259,0.0064,9.3996,13222.0,9088.0,357277.0
5,American Samoa,1980,32.457,,0.3263,0.0064,9.3834,14922.0,9334.0,406730.0
5,American Samoa,1981,33.493,,0.332,0.0064,9.551,14908.0,9383.0,423854.0
5,American Samoa,1982,34.738,,0.3475,0.0068,10.0007,14997.0,9431.0,428923.0
5,American Samoa,2093,43.44,,,,,,,
5,American Samoa,1983,36.16,,0.3632,0.0069,10.4447,14701.0,9425.0,406514.0
5,American Samoa,1984,37.688,,0.3783,0.0072,10.8721,13984.0,9104.0,401477.0
5,American Samoa,1985,39.241,,0.3874,0.0074,11.1326,13489.0,9126.0,448331.0
5,American Samoa,1986,40.837,,0.3935,0.0076,11.3096,13856.0,9156.0,478507.0
5,American Samoa,1987,42.45,,0.4026,0.0077,11.5701,12746.0,9127.0,478534.0
5,American Samoa,1988,44.047,,0.4086,0.0078,11.7472,12754.0,9108.0,496355.0
5,American Samoa,1989,45.593,,0.4195,0.0084,12.1668,12699.0,9046.0,470704.0
5,American Samoa,1990,47.038,73.3334,0.3332,0.0066,9.6805,14024.0,9246.0,505680.0
5,American Samoa,1991,48.375,73.3334,0.3332,0.0067,9.6906,12976.0,8786.0,554436.0
5,American Samoa,1992,49.593,0.0,0.3334,0.0068,9.7035,13761.0,8482.0,570600.0
5,American Samoa,1993,50.72,73.3334,0.3342,0.0068,9.7336,15558.0,9530.0,573656.0
5,American Samoa,1994,51.803,0.0,0.3342,0.0068,9.7441,16789.0,9955.0,570809.0
5,American Samoa,1995,52.868,0.0,0.3342,0.0068,9.7472,17827.0,10326.0,563517.0
5,American Samoa,1996,53.929,73.3334,0.3342,0.0068,9.7449,19483.0,10777.0,560048.0
5,American Samoa,1997,54.941,0.0,0.3342,0.0068,9.7453,20330.0,11110.0,578148.0
5,American Samoa,1998,55.901,0.0,0.3342,0.0068,9.7474,26928.0,14211.0,1151180.0
5,American Samoa,1999,56.77,73.3334,0.3342,0.0068,9.7482,20139.0,10177.0,861369.0
5,American Samoa,2000,57.521,0.0,0.3342,0.0068,9.7483,22906.0,11766.0,826738.0
5,American Samoa,2001,58.175,0.0,0.3342,0.0068,9.7484,26399.0,12575.0,808814.0
5,American Samoa,2002,58.731,73.3334,0.3342,0.0068,9.7484,27839.0,13031.0,783465.0
5,American Samoa,2003,59.117,0.0,0.3343,0.0068,9.7457,31601.0,13524.0,640705.0
5,American Samoa,2004,59.264,73.3334,0.3338,0.0068,9.7372,30619.0,13460.0,667210.0
5,American Samoa,2005,59.118,0.0,0.3339,0.0068,9.7373,31826.0,14096.0,678410.0
5,American Samoa,2006,58.65,0.0,0.3336,0.0068,9.7531,32507.0,14168.0,713641.0
5,American Samoa,2007,57.903,73.3334,0.336,0.0069,9.8278,33135.0,14260.0,714514.0
5,American Samoa,2008,57.03,0.0,0.3353,0.0069,9.8051,33879.0,14385.0,706747.0
5,American Samoa,2009,56.227,0.0,0.3353,0.0069,9.8112,34872.0,14629.0,703270.0
5,American Samoa,2010,55.637,73.3334,0.3353,0.0069,9.8053,35422.0,14732.0,699410.0
5,American Samoa,2011,55.32,0.0,0.3353,0.0069,9.8055,35017.0,14840.0,698476.0
5,American Samoa,2012,55.23,0.0,0.3353,0.0069,9.8055,33805.0,14899.0,687427.0
5,American Samoa,2013,55.307,0.0,0.3353,0.0069,9.8055,36638.0,15058.0,703743.0
5,American Samoa,2014,55.437,73.3334,0.3353,0.0069,9.8057,36302.0,15003.0,690612.0
5,American Samoa,2015,55.537,0.0,0.3353,0.0069,9.8063,35949.0,10158.0,692213.0
5,American Samoa,2016,55.599,0.0,0.3355,0.0069,9.8158,36110.0,10052.0,693658.0
5,American Samoa,2017,55.641,,0.3355,0.0069,9.8165,36623.0,10183.0,691422.0
5,American Samoa,2018,55.679,,,,,,,
5,American Samoa,2019,55.727,,,,,,,
5,American Samoa,2020,55.799,,,,,,,
5,American Samoa,2021,55.899,,,,,,,
5,American Samoa,2022,56.015,,,,,,,
5,American Samoa,2023,56.132,,,,,,,
5,American Samoa,2024,56.266,,,,,,,
5,American Samoa,2025,56.402,,,,,,,
5,American Samoa,2026,56.548,,,,,,,
5,American Samoa,2027,56.69,,,,,,,
5,American Samoa,2028,56.837,,,,,,,
5,American Samoa,2029,56.989,,,,,,,
5,American Samoa,2030,57.147,,0.5104,0.0108,15.0806,,,
5,American Samoa,2031,57.306,,,,,,,
5,American Samoa,2032,57.464,,,,,,,
5,American Samoa,2033,57.622,,,,,,,
5,American Samoa,2034,57.752,,,,,,,
5,American Samoa,2035,57.856,,,,,,,
5,American Samoa,2036,57.925,,,,,,,
5,American Samoa,2037,57.974,,,,,,,
5,American Samoa,2038,57.987,,,,,,,
5,American Samoa,2039,57.978,,,,,,,
5,American Samoa,2040,57.948,,,,,,,
5,American Samoa,2041,57.901,,,,,,,
5,American Samoa,2042,57.832,,,,,,,
5,American Samoa,2043,57.748,,,,,,,
5,American Samoa,2044,57.65,,,,,,,
5,American Samoa,2045,57.526,,,,,,,
5,American Samoa,2046,57.396,,,,,,,
5,American Samoa,2047,57.247,,,,,,,
5,American Samoa,2048,57.094,,,,,,,
5,American Samoa,2049,56.927,,,,,,,
5,American Samoa,2050,56.759,,0.7123,0.0158,21.3439,,,
5,American Samoa,2051,56.591,,,,,,,
5,American Samoa,2052,56.424,,,,,,,
5,American Samoa,2053,56.246,,,,,,,
5,American Samoa,2054,56.068,,,,,,,
5,American Samoa,2055,55.889,,,,,,,
5,American Samoa,2056,55.701,,,,,,,
5,American Samoa,2057,55.519,,,,,,,
5,American Samoa,2058,55.324,,,,,,,
5,American Samoa,2059,55.134,,,,,,,
5,American Samoa,2060,54.925,,,,,,,
5,American Samoa,2061,54.716,,,,,,,
5,American Samoa,2062,54.498,,,,,,,
5,American Samoa,2063,54.272,,,,,,,
5,American Samoa,2064,54.04,,,,,,,
5,American Samoa,2065,53.798,,,,,,,
5,American Samoa,2066,53.547,,,,,,,
5,American Samoa,2067,53.281,,,,,,,
5,American Samoa,2068,53.014,,,,,,,
5,American Samoa,2069,52.732,,,,,,,
5,American Samoa,2070,52.448,,,,,,,
5,American Samoa,2071,52.151,,,,,,,
5,American Samoa,2072,51.847,,,,,,,
5,American Samoa,2073,51.524,,,,,,,
5,American Samoa,2074,51.195,,,,,,,
5,American Samoa,2075,50.855,,,,,,,
5,American Samoa,2076,50.504,,,,,,,
5,American Samoa,2077,50.148,,,,,,,
5,American Samoa,2078,49.776,,,,,,,
5,American Samoa,2079,49.395,,,,,,,
5,American Samoa,2080,49.01,,,,,,,
5,American Samoa,2081,48.619,,,,,,,
5,American Samoa,2082,48.212,,,,,,,
5,American Samoa,2083,47.799,,,,,,,
5,American Samoa,2084,47.379,,,,,,,
5,American Samoa,2085,46.96,,,,,,,
5,American Samoa,2086,46.534,,,,,,,
5,American Samoa,2087,46.103,,,,,,,
5,American Samoa,2088,45.667,,,,,,,
5,American Samoa,2089,45.221,,,,,,,
5,American Samoa,2090,44.787,,,,,,,
5,American Samoa,2091,44.333,,,,,,,
5,American Samoa,2092,43.89,,,,,,,
5,American Samoa,2094,42.988,,,,,,,
5,American Samoa,2095,42.534,,,,,,,
5,American Samoa,2096,42.082,,,,,,,
5,American Samoa,2097,41.625,,,,,,,
5,American Samoa,2098,41.17,,,,,,,
5,American Samoa,2099,40.714,,,,,,,
5,American Samoa,2100,40.263,,,,,,,
6,Andorra,1950,6.196,,,,,,,
6,Andorra,1951,6.689,,,,,,,
6,Andorra,1952,7.247,,,,,,,
6,Andorra,1953,7.865,,,,,,,
6,Andorra,1954,8.525,,,,,,,
6,Andorra,1955,9.232,,,,,,,
6,Andorra,1956,9.989,,,,,,,
6,Andorra,1957,10.779,,,,,,,
6,Andorra,1958,11.615,,,,,,,
6,Andorra,1959,12.498,,,,,,,
6,Andorra,1960,13.411,,,,,,,
6,Andorra,1961,14.375,,,,,,,
6,Andorra,1962,15.37,,,,,,,
6,Andorra,1963,16.412,,,,,,,
6,Andorra,1964,17.469,,,,,,,
6,Andorra,1965,18.549,,,,,,,
6,Andorra,1966,19.647,,,,,,,
6,Andorra,1967,20.758,,,,,,,
6,Andorra,1968,21.89,,,,,,,
6,Andorra,1969,23.058,,,,,,,
6,Andorra,1970,24.276,,,,,,,
6,Andorra,1971,25.559,,,,,,,
6,Andorra,1972,26.892,,,,,,,
6,Andorra,1973,28.232,,,,,,,
6,Andorra,1974,29.52,,,,,,,
6,Andorra,1975,30.705,,,,,,,
6,Andorra,1976,31.777,,,,,,,
6,Andorra,1977,32.771,,,,,,,
6,Andorra,1978,33.737,,,,,,,
6,Andorra,1979,34.818,,,,,,,
6,Andorra,1980,36.067,,,,,,,
6,Andorra,1981,37.5,,,,,,,
6,Andorra,1982,39.114,,,,,,,
6,Andorra,1983,40.867,,,,,,,
6,Andorra,1984,42.706,,,,,,,
6,Andorra,1985,44.6,,,,,,,
6,Andorra,1986,46.517,,,,,,,
6,Andorra,1987,48.455,,,,,,,
6,Andorra,1988,50.434,,,,,,,
6,Andorra,1989,52.448,,,,,,,
6,Andorra,1990,54.509,0.0,0.0,0.0,0.0,,,
6,Andorra,1991,56.671,0.0,0.0,0.0,0.0,,,
6,Andorra,1992,58.888,-73.3334,0.0,0.0,0.0,,,
6,Andorra,1993,60.971,-73.3334,0.0,0.0,0.0,,,
6,Andorra,1994,62.677,0.0,0.0,0.0,0.0,,,
6,Andorra,1995,63.85,-73.3334,0.0,0.0,0.0,,,
6,Andorra,1996,64.36,0.0,0.0,0.0,0.0,,,
6,Andorra,1997,64.327,-73.3334,0.0,0.0,0.0,,,
6,Andorra,1998,64.142,0.0,0.0,0.0,0.0,,,
6,Andorra,1999,64.37,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2000,65.39,0.0,0.0,0.0,0.0,,,
6,Andorra,2001,67.341,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2002,70.049,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2003,73.182,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2004,76.244,0.0,0.0,0.0,0.0,,,
6,Andorra,2005,78.867,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2006,80.991,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2007,82.683,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2008,83.861,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2009,84.462,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2010,84.449,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2011,83.751,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2012,82.431,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2013,80.788,0.0,0.0,0.0,0.0,,,
6,Andorra,2014,79.223,-73.3334,0.0,0.0,0.0,,,
6,Andorra,2015,78.014,0.0,0.0,0.0,0.0,,,
6,Andorra,2016,77.281,0.0,0.0,0.0,0.0,,,
6,Andorra,2017,76.965,,0.0,0.0,0.0,,,
6,Andorra,2018,76.953,,,,,,,
6,Andorra,2019,77.072,,,,,,,
6,Andorra,2020,77.184,,,,,,,
6,Andorra,2021,77.276,,,,,,,
6,Andorra,2022,77.392,,,,,,,
6,Andorra,2023,77.521,,,,,,,
6,Andorra,2024,77.649,,,,,,,
6,Andorra,2025,77.775,,,,,,,
6,Andorra,2026,77.887,,,,,,,
6,Andorra,2027,77.971,,,,,,,
6,Andorra,2028,78.037,,,,,,,
6,Andorra,2029,78.089,,,,,,,
6,Andorra,2030,78.154,,0.0,0.0,0.0,,,
6,Andorra,2031,78.22,,,,,,,
6,Andorra,2032,78.284,,,,,,,
6,Andorra,2033,78.342,,,,,,,
6,Andorra,2034,78.397,,,,,,,
6,Andorra,2035,78.444,,,,,,,
6,Andorra,2036,78.486,,,,,,,
6,Andorra,2037,78.517,,,,,,,
6,Andorra,2038,78.546,,,,,,,
6,Andorra,2039,78.556,,,,,,,
6,Andorra,2040,78.55,,,,,,,
6,Andorra,2041,78.525,,,,,,,
6,Andorra,2042,78.478,,,,,,,
6,Andorra,2043,78.415,,,,,,,
6,Andorra,2044,78.329,,,,,,,
6,Andorra,2045,78.205,,,,,,,
6,Andorra,2046,78.06,,,,,,,
6,Andorra,2047,77.892,,,,,,,
6,Andorra,2048,77.684,,,,,,,
6,Andorra,2049,77.446,,,,,,,
6,Andorra,2050,77.187,,0.0,0.0,0.0,,,
6,Andorra,2051,76.897,,,,,,,
6,Andorra,2052,76.578,,,,,,,
6,Andorra,2053,76.232,,,,,,,
6,Andorra,2054,75.856,,,,,,,
6,Andorra,2055,75.467,,,,,,,
6,Andorra,2056,75.054,,,,,,,
6,Andorra,2057,74.621,,,,,,,
6,Andorra,2058,74.177,,,,,,,
6,Andorra,2059,73.723,,,,,,,
6,Andorra,2060,73.261,,,,,,,
6,Andorra,2061,72.792,,,,,,,
6,Andorra,2062,72.328,,,,,,,
6,Andorra,2063,71.861,,,,,,,
6,Andorra,2064,71.398,,,,,,,
6,Andorra,2065,70.942,,,,,,,
6,Andorra,2066,70.498,,,,,,,
6,Andorra,2067,70.066,,,,,,,
6,Andorra,2068,69.649,,,,,,,
6,Andorra,2069,69.244,,,,,,,
6,Andorra,2070,68.854,,,,,,,
6,Andorra,2071,68.475,,,,,,,
6,Andorra,2072,68.121,,,,,,,
6,Andorra,2073,67.781,,,,,,,
6,Andorra,2074,67.467,,,,,,,
6,Andorra,2075,67.171,,,,,,,
6,Andorra,2076,66.892,,,,,,,
6,Andorra,2077,66.634,,,,,,,
6,Andorra,2078,66.391,,,,,,,
6,Andorra,2079,66.163,,,,,,,
6,Andorra,2080,65.955,,,,,,,
6,Andorra,2081,65.764,,,,,,,
6,Andorra,2082,65.586,,,,,,,
6,Andorra,2083,65.413,,,,,,,
6,Andorra,2084,65.262,,,,,,,
6,Andorra,2085,65.111,,,,,,,
6,Andorra,2086,64.972,,,,,,,
6,Andorra,2087,64.836,,,,,,,
6,Andorra,2088,64.703,,,,,,,
6,Andorra,2089,64.578,,,,,,,
6,Andorra,2090,64.451,,,,,,,
6,Andorra,2091,64.333,,,,,,,
6,Andorra,2092,64.197,,,,,,,
6,Andorra,2093,64.071,,,,,,,
6,Andorra,2094,63.94,,,,,,,
6,Andorra,2095,63.809,,,,,,,
6,Andorra,2096,63.679,,,,,,,
6,Andorra,2097,63.544,,,,,,,
6,Andorra,2098,63.41,,,,,,,
6,Andorra,2099,63.267,,,,,,,
6,Andorra,2100,63.125,,,,,,,
7,Angola,1950,4548.02,,,,,,,
7,Angola,1951,4659.33,,,,,,,
7,Angola,1952,4774.56,,,,,,,
7,Angola,1953,4890.47,,,,,,,
7,Angola,1954,5004.76,,,,,,,
7,Angola,1955,5116.07,,,,,,,
7,Angola,1956,5224.0,,,,,,,
7,Angola,1957,5329.1,,,,,,,
7,Angola,1958,5432.72,,,,,,,
7,Angola,1959,5536.78,,,,,,,
7,Angola,1960,5643.18,,,,,,,
7,Angola,1961,5753.02,,116.311,5.6222,4996.42,7272990.0,4560410.0,1454720.0
7,Angola,1962,5866.06,,120.118,5.9589,5232.19,7510740.0,4845890.0,1503990.0
7,Angola,1963,5980.42,,125.523,6.1845,5450.19,7446100.0,4827610.0,1473850.0
7,Angola,1964,6093.32,,135.834,6.7181,5913.47,7814160.0,4838860.0,1497900.0
7,Angola,1965,6203.3,,147.313,7.2606,6406.64,7988140.0,4718880.0,1529980.0
7,Angola,1966,6309.77,,153.532,7.6088,6698.29,7994290.0,4795960.0,1547210.0
7,Angola,1967,6415.0,,166.863,8.3026,7299.13,8189400.0,4909440.0,1572940.0
7,Angola,1968,6523.79,,167.517,8.3584,7337.98,8289380.0,5012720.0,1551290.0
7,Angola,1969,6642.63,,177.669,9.0585,7873.74,9076420.0,5380710.0,1553870.0
7,Angola,1970,6776.38,,197.004,9.7196,8587.43,9018910.0,5051080.0,1603870.0
7,Angola,1971,6927.27,,209.799,10.641,9282.04,8954770.0,5199980.0,1638940.0
7,Angola,1972,7094.83,,215.813,10.9608,9553.95,8713580.0,5113070.0,1582720.0
7,Angola,1973,7277.96,,220.18,11.1357,9721.91,9114210.0,5453170.0,1663380.0
7,Angola,1974,7474.34,,220.341,11.2504,9774.88,8461690.0,5417670.0,1536830.0
7,Angola,1975,7682.48,,224.359,11.3109,9883.81,7862290.0,5037700.0,1512240.0
7,Angola,1976,7901.0,,214.459,10.7276,9402.08,7821070.0,4843900.0,1492340.0
7,Angola,1977,8130.99,,218.48,11.4206,9805.06,7213670.0,4785600.0,1493740.0
7,Angola,1978,8376.15,,223.048,11.6816,10018.5,7340590.0,4769000.0,1443520.0
7,Angola,1979,8641.52,,230.049,12.0858,10342.7,6569600.0,4714500.0,1427390.0
7,Angola,1980,8929.9,,235.976,12.4665,10640.3,6644280.0,4467500.0,1387440.0
7,Angola,1981,9244.51,,239.219,12.4568,10700.3,6137160.0,4420600.0,1388520.0
7,Angola,1982,9582.16,,243.019,12.6028,10844.4,6101720.0,4469100.0,1392380.0
7,Angola,1983,9931.56,,245.597,12.8638,11016.3,6252920.0,4498300.0,1397300.0
7,Angola,1984,10277.3,,249.406,13.0771,11191.7,6338130.0,4522800.0,1370620.0
7,Angola,1985,10609.0,,251.435,13.6604,11501.9,6467920.0,4546000.0,1364290.0
